Date,Hour,Seasons,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),is_weekend,is_holiday,warehouse_id
2018-02-17,15,Winter,273,1.0,14.0,4.6,0.0,0.0,1,1,3
2018-02-17,16,Winter,267,1.3,15.0,4.2,0.0,0.0,1,1,1
2018-02-17,17,Winter,250,0.6,17.0,3.3,0.0,0.0,1,1,3
2018-02-17,18,Winter,223,-0.3,17.0,1.9,0.0,0.0,1,1,1
2018-02-17,19,Winter,169,-1.5,32.0,2.5,0.0,0.0,1,1,1
2018-02-17,20,Winter,145,-2.1,38.0,2.0,0.0,0.0,1,1,1
2018-02-17,21,Winter,133,-2.3,38.0,2.3,0.0,0.0,1,1,3
2018-02-17,22,Winter,123,-2.7,42.0,2.2,0.0,0.0,1,1,1
2018-02-17,23,Winter,117,-2.9,31.0,3.8,0.0,0.0,1,1,3
2018-02-18,0,Winter,99,-3.6,33.0,1.7,0.0,0.0,1,0,3
2018-02-18,1,Winter,103,-4.4,33.0,1.4,0.0,0.0,1,0,1
2018-02-18,2,Winter,86,-4.7,33.0,0.1,0.0,0.0,1,0,2
2018-02-18,3,Winter,56,-4.5,26.0,0.0,0.0,0.0,1,0,1
2018-02-18,4,Winter,37,-4.1,27.0,0.6,0.0,0.0,1,0,3
2018-02-18,5,Winter,22,-4.0,28.0,0.5,0.0,0.0,1,0,2
2018-02-18,6,Winter,38,-4.1,30.0,1.1,0.0,0.0,1,0,2
2018-02-18,7,Winter,52,-4.6,31.0,1.2,0.0,0.0,1,0,2
2018-02-18,8,Winter,92,-4.8,31.0,0.8,0.0,0.0,1,0,3
2018-02-18,9,Winter,137,-4.1,30.0,0.5,0.0,0.0,1,0,2
2018-02-18,10,Winter,156,-1.8,23.0,0.6,0.0,0.0,1,0,3
2018-02-18,11,Winter,183,0.0,20.0,0.8,0.0,0.0,1,0,1
2018-02-18,12,Winter,263,2.2,17.0,1.0,0.0,0.0,1,0,2
2018-02-18,13,Winter,337,3.7,17.0,1.4,0.0,0.0,1,0,3
2018-02-18,14,Winter,372,4.1,17.0,1.8,0.0,0.0,1,0,3
2018-02-18,15,Winter,440,5.0,16.0,2.0,0.0,0.0,1,0,1
2018-02-18,16,Winter,404,5.1,16.0,1.8,0.0,0.0,1,0,2
2018-02-18,17,Winter,354,4.2,17.0,2.5,0.0,0.0,1,0,2
2018-02-18,18,Winter,310,2.8,25.0,3.0,0.0,0.0,1,0,1
2018-02-18,19,Winter,238,1.5,30.0,2.6,0.0,0.0,1,0,1
2018-02-18,20,Winter,213,0.6,33.0,1.9,0.0,0.0,1,0,1
2018-02-18,21,Winter,226,0.2,32.0,1.1,0.0,0.0,1,0,2
2018-02-18,22,Winter,191,-0.3,34.0,1.6,0.0,0.0,1,0,2
2018-02-18,23,Winter,153,-0.7,37.0,0.9,0.0,0.0,1,0,2
2018-02-19,0,Winter,148,-1.1,39.0,1.7,0.0,0.0,0,0,3
2018-02-19,1,Winter,101,-1.4,42.0,1.1,0.0,0.0,0,0,1
2018-02-19,2,Winter,59,-1.4,41.0,1.1,0.0,0.0,0,0,1
2018-02-19,3,Winter,42,-1.4,41.0,1.6,0.0,0.0,0,0,1
2018-02-19,4,Winter,50,-1.9,44.0,0.7,0.0,0.0,0,0,3
2018-02-19,5,Winter,59,-1.8,44.0,0.5,0.0,0.0,0,0,3
2018-02-19,6,Winter,139,-1.4,46.0,0.3,0.0,0.0,0,0,3
2018-02-19,7,Winter,349,-0.9,45.0,0.9,0.0,0.0,0,0,1
2018-02-19,8,Winter,646,-1.2,51.0,0.8,0.0,0.0,0,0,2
2018-02-19,9,Winter,347,-0.6,43.0,0.5,0.0,0.0,0,0,3
2018-02-19,10,Winter,235,2.6,45.0,1.2,0.0,0.0,0,0,2
2018-02-19,11,Winter,314,4.3,44.0,2.3,0.0,0.0,0,0,3
2018-02-19,12,Winter,361,4.7,43.0,2.1,0.0,0.0,0,0,2
2018-02-19,13,Winter,332,5.1,41.0,1.8,0.0,0.0,0,0,3
2018-02-19,14,Winter,373,5.6,38.0,1.6,0.0,0.0,0,0,1
2018-02-19,15,Winter,392,6.3,35.0,2.6,0.0,0.0,0,0,3
2018-02-19,16,Winter,403,6.3,35.0,2.9,0.0,0.0,0,0,1
2018-02-19,17,Winter,522,5.7,36.0,3.0,0.0,0.0,0,0,3
2018-02-19,18,Winter,819,4.7,43.0,2.4,0.0,0.0,0,0,1
2018-02-19,19,Winter,533,3.6,55.0,1.6,0.0,0.0,0,0,1
2018-02-19,20,Winter,417,2.4,60.0,1.9,0.0,0.0,0,0,3
2018-02-19,21,Winter,388,1.8,63.0,1.2,0.0,0.0,0,0,1
2018-02-19,22,Winter,357,1.0,69.0,0.7,0.0,0.0,0,0,3
2018-02-19,23,Winter,218,0.5,73.0,1.5,0.0,0.0,0,0,2
2018-02-20,0,Winter,177,0.0,75.0,2.3,0.0,0.0,0,0,3
2018-02-20,1,Winter,172,-0.5,76.0,1.6,0.0,0.0,0,0,2
2018-02-20,2,Winter,115,-0.8,76.0,0.8,0.0,0.0,0,0,2
2018-02-20,3,Winter,63,-1.3,80.0,0.7,0.0,0.0,0,0,2
2018-02-20,4,Winter,64,-1.6,83.0,0.6,0.0,0.0,0,0,2
2018-02-20,5,Winter,79,-1.8,82.0,1.3,0.0,0.0,0,0,2
2018-02-20,6,Winter,164,-2.1,82.0,1.8,0.0,0.0,0,0,3
2018-02-20,7,Winter,404,-2.2,76.0,1.9,0.0,0.0,0,0,3
2018-02-20,8,Winter,727,-2.1,71.0,1.7,0.0,0.0,0,0,2
2018-02-20,9,Winter,384,-1.4,56.0,1.4,0.0,0.0,0,0,3
2018-02-20,10,Winter,265,1.1,38.0,3.1,0.0,0.0,0,0,2
2018-02-20,11,Winter,322,2.8,35.0,3.9,0.0,0.0,0,0,3
2018-02-20,12,Winter,356,4.0,23.0,3.5,0.0,0.0,0,0,1
2018-02-20,13,Winter,370,4.2,22.0,3.9,0.0,0.0,0,0,3
2018-02-20,14,Winter,335,5.0,20.0,3.7,0.0,0.0,0,0,3
2018-02-20,15,Winter,431,5.4,18.0,3.7,0.0,0.0,0,0,2
2018-02-20,16,Winter,393,5.1,17.0,3.4,0.0,0.0,0,0,1
2018-02-20,17,Winter,514,3.9,19.0,3.6,0.0,0.0,0,0,3
2018-02-20,18,Winter,764,3.2,20.0,2.9,0.0,0.0,0,0,3
2018-02-20,19,Winter,522,2.5,21.0,2.2,0.0,0.0,0,0,1
2018-02-20,20,Winter,358,1.8,19.0,3.1,0.0,0.0,0,0,3
2018-02-20,21,Winter,415,1.1,21.0,1.6,0.0,0.0,0,0,3
2018-02-20,22,Winter,319,0.5,22.0,2.9,0.0,0.0,0,0,2
2018-02-20,23,Winter,242,-0.5,26.0,3.3,0.0,0.0,0,0,1
2018-02-21,0,Winter,171,-1.4,28.0,3.4,0.0,0.0,0,0,1
2018-02-21,1,Winter,162,-2.2,31.0,1.1,0.0,0.0,0,0,1
2018-02-21,2,Winter,105,-2.9,31.0,1.6,0.0,0.0,0,0,1
2018-02-21,3,Winter,59,-3.4,32.0,0.9,0.0,0.0,0,0,1
2018-02-21,4,Winter,50,-3.8,32.0,1.1,0.0,0.0,0,0,1
2018-02-21,5,Winter,63,-4.0,35.0,1.8,0.0,0.0,0,0,1
2018-02-21,6,Winter,159,-4.0,34.0,3.4,0.0,0.0,0,0,1
2018-02-21,7,Winter,385,-4.1,35.0,3.5,0.0,0.0,0,0,1
2018-02-21,8,Winter,718,-4.3,36.0,1.9,0.0,0.0,0,0,2
2018-02-21,9,Winter,373,-3.8,28.0,1.7,0.0,0.0,0,0,1
2018-02-21,10,Winter,244,-1.8,25.0,2.6,0.0,0.0,0,0,2
2018-02-21,11,Winter,276,0.2,22.0,2.2,0.0,0.0,0,0,1
2018-02-21,12,Winter,351,2.2,17.0,2.0,0.0,0.0,0,0,1
2018-02-21,13,Winter,299,2.9,14.0,3.3,0.0,0.0,0,0,3
2018-02-21,14,Winter,365,3.3,14.0,2.9,0.0,0.0,0,0,2
2018-02-21,15,Winter,366,4.2,15.0,2.7,0.0,0.0,0,0,1
2018-02-21,16,Winter,409,3.7,14.0,3.9,0.0,0.0,0,0,3
2018-02-21,17,Winter,469,3.1,14.0,3.7,0.0,0.0,0,0,2
2018-02-21,18,Winter,784,1.8,16.0,3.4,0.0,0.0,0,0,2
2018-02-21,19,Winter,460,-0.1,39.0,2.8,0.0,0.0,0,0,2
2018-02-21,20,Winter,356,-1.1,43.0,1.5,0.0,0.0,0,0,3
2018-02-21,21,Winter,345,-1.6,52.0,2.2,0.0,0.0,0,0,2
2018-02-21,22,Winter,299,-2.2,55.0,1.4,0.0,0.0,0,0,3
2018-02-21,23,Winter,223,-2.7,58.0,1.1,0.0,0.0,0,0,1
2018-02-22,0,Winter,195,-2.7,58.0,1.7,0.0,0.0,0,0,2
2018-02-22,1,Winter,190,-2.2,58.0,1.0,0.0,0.0,0,0,2
2018-02-22,2,Winter,116,-2.9,57.0,0.0,0.0,0.0,0,0,1
2018-02-22,3,Winter,71,-2.8,57.0,0.5,0.0,0.0,0,0,1
2018-02-22,4,Winter,66,-2.4,58.0,0.3,0.0,0.0,0,0,2
2018-02-22,5,Winter,75,-2.4,59.0,1.1,0.0,0.0,0,0,2
2018-02-22,6,Winter,151,-3.0,62.0,0.8,0.0,0.0,0,0,2
2018-02-22,7,Winter,373,-3.7,64.0,0.7,0.0,0.0,0,0,2
2018-02-22,8,Winter,783,-3.6,63.0,0.9,0.0,0.0,0,0,3
2018-02-22,9,Winter,383,-1.9,51.0,0.9,0.0,0.0,0,0,2
2018-02-22,10,Winter,259,0.9,44.0,1.1,0.0,0.0,0,0,1
2018-02-22,11,Winter,308,2.7,44.0,0.9,0.0,0.0,0,0,2
2018-02-22,12,Winter,352,4.8,47.0,2.6,0.0,0.0,0,0,3
2018-02-22,13,Winter,316,4.5,51.0,3.8,0.0,0.0,0,0,1
2018-02-22,14,Winter,331,4.8,50.0,4.3,0.0,0.0,0,0,3
2018-02-22,15,Winter,356,5.0,49.0,4.4,0.0,0.0,0,0,1
2018-02-22,16,Winter,404,5.0,50.0,4.3,0.0,0.0,0,0,3
2018-02-22,17,Winter,465,4.6,52.0,3.9,0.0,0.0,0,0,2
2018-02-22,18,Winter,730,3.9,56.0,4.0,0.0,0.0,0,0,1
2018-02-22,19,Winter,499,3.5,60.0,2.7,0.0,0.0,0,0,3
2018-02-22,20,Winter,348,3.0,62.0,2.4,0.0,0.0,0,0,1
2018-02-22,21,Winter,393,2.9,64.0,2.5,0.0,0.0,0,0,2
2018-02-22,22,Winter,346,2.9,65.0,2.3,0.0,0.0,0,0,1
2018-02-22,23,Winter,202,2.9,63.0,2.6,0.0,0.0,0,0,1
2018-02-23,0,Winter,42,1.7,86.0,2.7,0.4,0.4,0,0,2
2018-02-23,1,Winter,55,0.6,96.0,2.1,0.0,4.0,0,0,2
2018-02-23,2,Winter,62,0.7,97.0,1.4,0.0,4.1,0,0,1
2018-02-23,3,Winter,32,0.9,97.0,1.2,3.7,4.1,0,0,1
2018-02-23,4,Winter,36,1.1,96.0,2.5,0.0,3.9,0,0,1
2018-02-23,5,Winter,39,1.0,91.0,0.7,0.0,3.8,0,0,1
2018-02-23,6,Winter,63,0.4,95.0,0.3,0.0,3.8,0,0,3
2018-02-23,7,Winter,174,-0.1,97.0,0.5,0.0,3.8,0,0,3
2018-02-23,8,Winter,391,-0.2,97.0,0.4,0.0,3.7,0,0,1
2018-02-23,9,Winter,214,0.5,94.0,0.6,0.0,3.7,0,0,2
2018-02-23,10,Winter,184,2.2,83.0,0.8,0.0,3.7,0,0,3
2018-02-23,11,Winter,230,3.8,72.0,0.9,0.0,3.4,0,0,1
2018-02-23,12,Winter,283,5.3,70.0,0.9,0.0,1.7,0,0,1
2018-02-23,13,Winter,304,6.7,64.0,2.0,0.0,0.6,0,0,1
2018-02-23,14,Winter,312,7.8,57.0,2.1,0.0,0.0,0,0,1
2018-02-23,15,Winter,312,8.2,62.0,0.6,0.0,0.0,0,0,3
2018-02-23,16,Winter,354,8.3,60.0,2.7,0.0,0.0,0,0,2
2018-02-23,17,Winter,470,7.9,68.0,4.2,0.0,0.0,0,0,1
2018-02-23,18,Winter,669,7.5,70.0,5.0,0.0,0.0,0,0,2
2018-02-23,19,Winter,421,6.9,73.0,3.7,0.0,0.0,0,0,2
2018-02-23,20,Winter,295,6.4,77.0,2.8,0.0,0.0,0,0,2
2018-02-23,21,Winter,321,6.0,79.0,2.7,0.0,0.0,0,0,1
2018-02-23,22,Winter,291,5.7,81.0,2.5,0.0,0.0,0,0,3
2018-02-23,23,Winter,243,5.5,80.0,2.7,0.0,0.0,0,0,1
2018-02-24,0,Winter,226,4.6,82.0,3.0,0.0,0.0,1,0,2
2018-02-24,1,Winter,263,4.0,83.0,1.7,0.0,0.0,1,0,3
2018-02-24,2,Winter,197,3.7,82.0,1.6,0.0,0.0,1,0,1
2018-02-24,3,Winter,133,3.5,82.0,2.9,0.0,0.0,1,0,3
2018-02-24,4,Winter,63,2.7,82.0,2.8,0.0,0.0,1,0,1
2018-02-24,5,Winter,58,1.8,84.0,2.7,0.0,0.0,1,0,1
2018-02-24,6,Winter,72,1.2,83.0,2.5,0.0,0.0,1,0,1
2018-02-24,7,Winter,108,0.6,86.0,1.6,0.0,0.0,1,0,1
2018-02-24,8,Winter,203,0.0,77.0,2.8,0.0,0.0,1,0,1
2018-02-24,9,Winter,253,0.6,64.0,3.8,0.0,0.0,1,0,2
2018-02-24,10,Winter,259,0.8,60.0,2.9,0.0,0.0,1,0,1
2018-02-24,11,Winter,298,2.2,50.0,2.4,0.0,0.0,1,0,3
2018-02-24,12,Winter,363,4.0,37.0,1.4,0.0,0.0,1,0,3
2018-02-24,13,Winter,412,5.3,29.0,2.1,0.0,0.0,1,0,1
2018-02-24,14,Winter,454,6.9,19.0,1.9,0.0,0.0,1,0,3
2018-02-24,15,Winter,467,6.7,24.0,2.7,0.0,0.0,1,0,1
2018-02-24,16,Winter,509,5.9,21.0,3.0,0.0,0.0,1,0,3
2018-02-24,17,Winter,462,4.9,28.0,3.1,0.0,0.0,1,0,2
2018-02-24,18,Winter,379,3.5,30.0,2.9,0.0,0.0,1,0,1
2018-02-24,19,Winter,306,2.1,27.0,2.8,0.0,0.0,1,0,2
2018-02-24,20,Winter,233,1.1,32.0,1.4,0.0,0.0,1,0,1
2018-02-24,21,Winter,232,0.7,31.0,1.3,0.0,0.0,1,0,1
2018-02-24,22,Winter,219,0.1,32.0,0.9,0.0,0.0,1,0,2
2018-02-24,23,Winter,187,-0.6,39.0,1.3,0.0,0.0,1,0,2
2018-02-25,0,Winter,182,-1.1,44.0,1.2,0.0,0.0,1,0,3
2018-02-25,1,Winter,189,-1.4,43.0,0.6,0.0,0.0,1,0,2
2018-02-25,2,Winter,124,-1.5,46.0,1.1,0.0,0.0,1,0,3
2018-02-25,3,Winter,103,-1.3,42.0,0.8,0.0,0.0,1,0,1
2018-02-25,4,Winter,52,-1.1,43.0,0.7,0.0,0.0,1,0,1
2018-02-25,5,Winter,37,-0.7,41.0,0.9,0.0,0.0,1,0,1
2018-02-25,6,Winter,54,-0.8,44.0,0.6,0.0,0.0,1,0,1
2018-02-25,7,Winter,77,-1.0,47.0,0.9,0.0,0.0,1,0,1
2018-02-25,8,Winter,158,-1.3,54.0,0.6,0.0,0.0,1,0,1
2018-02-25,9,Winter,173,-0.3,48.0,1.1,0.0,0.0,1,0,1
2018-02-25,10,Winter,195,2.1,42.0,1.1,0.0,0.0,1,0,3
2018-02-25,11,Winter,244,4.3,29.0,2.6,0.0,0.0,1,0,1
2018-02-25,12,Winter,396,5.5,25.0,3.1,0.0,0.0,1,0,3
2018-02-25,13,Winter,482,6.1,22.0,2.4,0.0,0.0,1,0,1
2018-02-25,14,Winter,572,7.0,23.0,2.4,0.0,0.0,1,0,1
2018-02-25,15,Winter,612,7.5,21.0,2.7,0.0,0.0,1,0,2
2018-02-25,16,Winter,688,7.6,18.0,3.2,0.0,0.0,1,0,1
2018-02-25,17,Winter,589,6.9,25.0,2.9,0.0,0.0,1,0,1
2018-02-25,18,Winter,402,5.2,30.0,2.8,0.0,0.0,1,0,1
2018-02-25,19,Winter,297,3.1,40.0,2.6,0.0,0.0,1,0,2
2018-02-25,20,Winter,232,1.3,49.0,2.8,0.0,0.0,1,0,3
2018-02-25,21,Winter,239,0.2,55.0,2.5,0.0,0.0,1,0,1
2018-02-25,22,Winter,230,0.0,54.0,2.5,0.0,0.0,1,0,1
2018-02-25,23,Winter,173,-0.3,58.0,1.0,0.0,0.0,1,0,3
2018-02-26,0,Winter,135,-0.9,60.0,0.7,0.0,0.0,0,0,3
2018-02-26,1,Winter,122,-1.2,63.0,0.9,0.0,0.0,0,0,1
2018-02-26,2,Winter,80,-1.7,66.0,0.8,0.0,0.0,0,0,1
2018-02-26,3,Winter,46,-1.9,67.0,1.0,0.0,0.0,0,0,3
2018-02-26,4,Winter,46,-2.3,69.0,1.1,0.0,0.0,0,0,2
2018-02-26,5,Winter,65,-2.5,73.0,0.8,0.0,0.0,0,0,1
2018-02-26,6,Winter,161,-2.7,72.0,0.5,0.0,0.0,0,0,1
2018-02-26,7,Winter,402,-3.1,68.0,0.8,0.0,0.0,0,0,2
2018-02-26,8,Winter,786,-2.9,63.0,0.7,0.0,0.0,0,0,2
2018-02-26,9,Winter,416,-1.1,53.0,0.9,0.0,0.0,0,0,2
2018-02-26,10,Winter,289,1.9,46.0,1.1,0.0,0.0,0,0,1
2018-02-26,11,Winter,356,4.6,37.0,1.6,0.0,0.0,0,0,2
2018-02-26,12,Winter,428,6.9,28.0,1.1,0.0,0.0,0,0,1
2018-02-26,13,Winter,444,8.1,26.0,1.2,0.0,0.0,0,0,2
2018-02-26,14,Winter,455,9.9,25.0,1.5,0.0,0.0,0,0,1
2018-02-26,15,Winter,521,10.3,23.0,2.1,0.0,0.0,0,0,3
2018-02-26,16,Winter,555,9.5,31.0,3.1,0.0,0.0,0,0,1
2018-02-26,17,Winter,646,8.7,30.0,3.1,0.0,0.0,0,0,3
2018-02-26,18,Winter,929,7.2,26.0,2.3,0.0,0.0,0,0,1
2018-02-26,19,Winter,619,5.5,30.0,2.7,0.0,0.0,0,0,2
2018-02-26,20,Winter,483,4.3,32.0,1.7,0.0,0.0,0,0,3
2018-02-26,21,Winter,512,3.3,36.0,1.4,0.0,0.0,0,0,1
2018-02-26,22,Winter,443,2.7,40.0,1.0,0.0,0.0,0,0,1
2018-02-26,23,Winter,308,2.8,39.0,0.7,0.0,0.0,0,0,1
2018-02-27,0,Winter,236,2.6,40.0,1.8,0.0,0.0,0,0,2
2018-02-27,1,Winter,213,2.1,44.0,0.9,0.0,0.0,0,0,3
2018-02-27,2,Winter,145,1.5,44.0,1.2,0.0,0.0,0,0,1
2018-02-27,3,Winter,102,1.1,44.0,1.0,0.0,0.0,0,0,1
2018-02-27,4,Winter,62,0.9,46.0,0.8,0.0,0.0,0,0,1
2018-02-27,5,Winter,72,0.6,50.0,0.1,0.0,0.0,0,0,3
2018-02-27,6,Winter,183,0.6,50.0,0.4,0.0,0.0,0,0,1
2018-02-27,7,Winter,443,1.3,47.0,0.7,0.0,0.0,0,0,2
2018-02-27,8,Winter,767,2.0,51.0,0.7,0.0,0.0,0,0,2
2018-02-27,9,Winter,455,2.5,51.0,1.0,0.0,0.0,0,0,1
2018-02-27,10,Winter,261,3.3,47.0,0.7,0.0,0.0,0,0,1
2018-02-27,11,Winter,342,4.8,41.0,0.8,0.0,0.0,0,0,3
2018-02-27,12,Winter,353,5.4,37.0,0.7,0.0,0.0,0,0,2
2018-02-27,13,Winter,335,5.8,39.0,0.6,0.0,0.0,0,0,2
2018-02-27,14,Winter,357,6.3,40.0,0.8,0.0,0.0,0,0,1
2018-02-27,15,Winter,402,6.7,48.0,0.8,0.0,0.0,0,0,1
2018-02-27,16,Winter,411,6.9,54.0,1.1,0.0,0.0,0,0,2
2018-02-27,17,Winter,529,6.8,57.0,1.0,0.0,0.0,0,0,3
2018-02-27,18,Winter,897,6.6,62.0,0.8,0.0,0.0,0,0,2
2018-02-27,19,Winter,616,6.1,44.0,1.0,0.0,0.0,0,0,1
2018-02-27,20,Winter,461,5.9,44.0,1.3,0.0,0.0,0,0,1
2018-02-27,21,Winter,449,5.7,46.0,0.8,0.0,0.0,0,0,1
2018-02-27,22,Winter,461,5.4,49.0,1.1,0.0,0.0,0,0,3
2018-02-27,23,Winter,310,5.3,53.0,1.5,0.0,0.0,0,0,2
2018-02-28,0,Winter,266,5.1,52.0,1.1,0.0,0.0,0,0,2
2018-02-28,1,Winter,229,5.0,53.0,1.4,0.0,0.0,0,0,1
2018-02-28,2,Winter,174,5.2,54.0,1.3,0.0,0.0,0,0,3
2018-02-28,3,Winter,116,5.3,55.0,1.7,0.0,0.0,0,0,1
2018-02-28,4,Winter,72,5.4,56.0,1.7,0.0,0.0,0,0,1
2018-02-28,5,Winter,62,5.2,59.0,1.7,0.0,0.0,0,0,2
2018-02-28,6,Winter,165,5.2,60.0,1.9,0.0,0.0,0,0,2
2018-02-28,7,Winter,426,5.5,59.0,2.8,0.0,0.0,0,0,3
2018-02-28,8,Winter,816,5.7,57.0,2.5,0.0,0.0,0,0,1
2018-02-28,9,Winter,419,6.2,55.0,2.4,0.0,0.0,0,0,2
2018-02-28,10,Winter,285,6.5,53.0,2.0,0.0,0.0,0,0,1
2018-02-28,11,Winter,332,7.1,50.0,2.2,0.0,0.0,0,0,3
2018-02-28,12,Winter,305,7.6,48.0,2.6,0.0,0.0,0,0,2
2018-02-28,13,Winter,28,7.6,57.0,2.3,0.0,0.0,0,0,1
2018-02-28,14,Winter,17,5.7,80.0,3.7,0.0,0.0,0,0,2
2018-02-28,15,Winter,7,4.8,87.0,2.9,4.5,0.0,0,0,3
2018-02-28,16,Winter,9,4.2,89.0,2.5,0.0,0.0,0,0,2
2018-02-28,17,Winter,8,3.8,90.0,2.7,0.0,0.0,0,0,1
2018-02-28,18,Winter,11,3.6,90.0,2.1,9.5,0.0,0,0,3
2018-02-28,19,Winter,19,2.5,95.0,1.9,0.0,0.0,0,0,3
2018-02-28,20,Winter,8,2.7,96.0,1.5,0.0,0.0,0,0,1
2018-02-28,21,Winter,10,2.4,95.0,2.5,9.0,0.0,0,0,3
2018-02-28,22,Winter,13,2.3,96.0,1.9,0.0,0.0,0,0,3
2018-02-28,23,Winter,23,1.8,96.0,1.2,0.0,0.0,0,0,1
2018-03-01,0,Spring,71,2.0,96.0,1.3,2.0,0.0,0,1,2
2018-03-01,1,Spring,147,2.1,97.0,0.2,0.0,0.0,0,1,1
2018-03-01,2,Spring,180,2.0,97.0,1.0,0.0,0.0,0,1,1
2018-03-01,3,Spring,92,1.6,97.0,2.3,0.1,0.0,0,1,1
2018-03-01,4,Spring,28,1.6,97.0,1.1,0.0,0.0,0,1,3
2018-03-01,5,Spring,11,2.2,97.0,2.9,0.0,0.0,0,1,2
2018-03-01,6,Spring,33,3.0,96.0,2.7,0.4,0.0,0,1,1
2018-03-01,7,Spring,61,2.6,89.0,4.3,0.0,0.0,0,1,2
2018-03-01,8,Spring,148,1.5,80.0,3.2,0.0,0.0,0,1,1
2018-03-01,9,Spring,160,0.1,78.0,4.9,0.0,0.0,0,1,3
2018-03-01,10,Spring,191,0.1,53.0,5.3,0.0,0.0,0,1,2
2018-03-01,11,Spring,239,0.8,52.0,4.6,0.0,0.0,0,1,1
2018-03-01,12,Spring,311,0.5,46.0,4.7,0.0,0.0,0,1,2
2018-03-01,13,Spring,358,1.4,37.0,4.0,0.0,0.0,0,1,2
2018-03-01,14,Spring,375,1.2,36.0,6.0,0.0,0.0,0,1,1
2018-03-01,15,Spring,458,1.6,35.0,4.5,0.0,0.0,0,1,1
2018-03-01,16,Spring,460,1.4,33.0,4.8,0.0,0.0,0,1,3
2018-03-01,17,Spring,423,0.4,37.0,5.2,0.0,0.0,0,1,1
2018-03-01,18,Spring,317,-0.8,40.0,4.7,0.0,0.0,0,1,3
2018-03-01,19,Spring,231,-1.7,45.0,3.3,0.0,0.0,0,1,2
2018-03-01,20,Spring,246,-2.2,49.0,3.5,0.0,0.0,0,1,3
2018-03-01,21,Spring,212,-3.0,50.0,3.7,0.0,0.0,0,1,1
2018-03-01,22,Spring,190,-3.6,52.0,3.7,0.0,0.0,0,1,1
2018-03-01,23,Spring,190,-4.0,52.0,3.4,0.0,0.0,0,1,1
2018-03-02,0,Spring,156,-4.3,53.0,2.6,0.0,0.0,0,0,3
2018-03-02,1,Spring,108,-4.6,52.0,2.1,0.0,0.0,0,0,3
2018-03-02,2,Spring,71,-5.3,52.0,1.2,0.0,0.0,0,0,1
2018-03-02,3,Spring,49,-5.7,50.0,1.7,0.0,0.0,0,0,1
2018-03-02,4,Spring,47,-5.8,48.0,1.5,0.0,0.0,0,0,3
2018-03-02,5,Spring,65,-6.1,49.0,1.0,0.0,0.0,0,0,1
2018-03-02,6,Spring,135,-6.4,50.0,1.5,0.0,0.0,0,0,2
2018-03-02,7,Spring,401,-6.6,52.0,0.5,0.0,0.0,0,0,1
2018-03-02,8,Spring,617,-6.2,45.0,0.4,0.0,0.0,0,0,1
2018-03-02,9,Spring,343,-4.6,34.0,1.2,0.0,0.0,0,0,2
2018-03-02,10,Spring,274,-1.8,30.0,2.1,0.0,0.0,0,0,2
2018-03-02,11,Spring,343,0.1,30.0,1.8,0.0,0.0,0,0,1
2018-03-02,12,Spring,388,1.8,26.0,2.2,0.0,0.0,0,0,3
2018-03-02,13,Spring,375,2.3,22.0,3.1,0.0,0.0,0,0,2
2018-03-02,14,Spring,450,3.4,23.0,2.4,0.0,0.0,0,0,2
2018-03-02,15,Spring,463,4.3,22.0,1.3,0.0,0.0,0,0,1
2018-03-02,16,Spring,574,5.2,21.0,2.1,0.0,0.0,0,0,2
2018-03-02,17,Spring,631,4.3,21.0,2.5,0.0,0.0,0,0,3
2018-03-02,18,Spring,854,3.5,22.0,0.9,0.0,0.0,0,0,1
2018-03-02,19,Spring,568,2.0,26.0,2.3,0.0,0.0,0,0,2
2018-03-02,20,Spring,427,1.2,35.0,2.5,0.0,0.0,0,0,1
2018-03-02,21,Spring,396,1.0,34.0,1.4,0.0,0.0,0,0,3
2018-03-02,22,Spring,414,0.5,38.0,0.9,0.0,0.0,0,0,1
2018-03-02,23,Spring,284,0.3,38.0,0.2,0.0,0.0,0,0,2
2018-03-03,0,Spring,218,0.5,34.0,0.4,0.0,0.0,1,0,3
2018-03-03,1,Spring,229,0.6,36.0,0.4,0.0,0.0,1,0,1
2018-03-03,2,Spring,176,0.9,35.0,0.5,0.0,0.0,1,0,1
2018-03-03,3,Spring,149,0.8,38.0,0.8,0.0,0.0,1,0,2
2018-03-03,4,Spring,93,0.6,43.0,0.9,0.0,0.0,1,0,1
2018-03-03,5,Spring,55,0.8,39.0,1.0,0.0,0.0,1,0,2
2018-03-03,6,Spring,71,0.5,42.0,0.9,0.0,0.0,1,0,1
2018-03-03,7,Spring,159,0.1,43.0,1.4,0.0,0.0,1,0,2
2018-03-03,8,Spring,306,0.4,38.0,1.8,0.0,0.0,1,0,3
2018-03-03,9,Spring,329,2.2,30.0,1.5,0.0,0.0,1,0,1
2018-03-03,10,Spring,354,5.1,27.0,1.2,0.0,0.0,1,0,3
2018-03-03,11,Spring,431,8.1,21.0,2.1,0.0,0.0,1,0,2
2018-03-03,12,Spring,605,10.7,16.0,1.7,0.0,0.0,1,0,1
2018-03-03,13,Spring,771,12.2,14.0,1.6,0.0,0.0,1,0,3
2018-03-03,14,Spring,1025,14.4,14.0,1.4,0.0,0.0,1,0,2
